醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,開賣,備註
593620B165,大仁祥藥局,臺中市大里區大德街８９號１樓,120.6805,24.10981,(04)24814349,0,販售實名制快篩時間:週一至週五8:00-21:00止、星期六至8:00-16:00止、 週日公休
593620B183,綠洲藥局,臺中市大里區塗城路６０３號,120.7038,24.08804,(04)24932626,0,醫院診所處方箋領藥.週日休息
593620B307,仁一藥局,臺中市大里區仁化路４９７號,120.7005,24.09618,(04)24913610,0,5／24~5／27~早上9:00開始賣
593620B316,華信藥局,臺中市大里區益民路２段１２號１樓,120.6889,24.10649,(04)24872992,0,無
5936211063,八醫健保藥局和平店,臺中市和平區東關路３段１３５號,120.8885,24.17379,(04)25941037,0,無
5937010140,三立大藥局,彰化縣彰化市中華西路１１１號,120.5321,24.07338,(04)7635422,0,周一至週日下午四點半開始排隊　並依續販售　售完截止..
5937010159,彰化明德藥局,彰化縣彰化市興北里三民路２０９號,120.5425,24.08556,(04)7299085,0,正常調劑時間8:30~22:00（調劑時間皆有賣口罩）
5937010426,正忠藥局,彰化縣彰化市福安里福鎮街１６號,120.5427,24.07324,(04)7244669,0,周一~周六09:00~21:00販售快篩.
5937010462,杏全藥局,彰化縣彰化市忠權里彰美路一段１８５號,120.5377,24.08868,(04)7240547,0,快篩：每日販售
5937010533,范藥局,彰化縣彰化市東興里公園路１段２９２號,120.5512,24.07501,(04)7271540,0,無
5937010613,榮源藥局,彰化縣彰化市忠權里辭修路１２８巷９號,120.5374,24.08608,(04)7229432,0,快篩實名制每日早上9:30開賣
5937010819,日榮堂藥局,彰化縣彰化市光華里和平路５０號,120.5406,24.08,(04)7222396,0,每日15:30開始販售
5937010908,日光堂藥局彰美分店,彰化縣彰化市彰美路１段２３５號,120.5369,24.08936,(04)7236611,0,口罩週一至週六下午1點半至2點半或7點至8點 兩時段販售／ 服務時段售完截止 ／ 週日公休
5937010917,尚豪藥局,彰化縣彰化市大埔路６９５號,120.5425,24.06841,(04)7113332,0,周一到周六早上八點到晚上十點販售
5937010999,全杏藥局,彰化縣彰化市茄苳路一段２９９號,120.5455,24.09625,(04)7363366,0,星期一至五早上8點半星期六早上10點至晚上8點半星期日休息
5937011021,龍美藥局,彰化縣彰化市中山路三段２２８號,120.5589,24.08606,(04)7249816,0,周一至周六08:30-17:00販售   週日有開店才販售剩餘請見店外告示
5937011058,大竹長生藥局,彰化縣彰化市彰南路二段８號,120.577,24.08537,(04)7384176,0,快篩代售全日
5937012117,媽咪藥局,彰化縣彰化市彰南路２段１１５號,120.5793,24.08538,(04)7321517,0,實名制快篩販售
5937012180,大新藥局,彰化縣彰化市福山里彰南路一段４３３號,120.5763,24.0858,(04)7383535,0,快篩代售時間早上08：30（固定周一到周五），現場排隊，售完為止
5937012242,平成藥局,彰化縣彰化市福安里曉陽路３１號,120.5416,24.072,(04)7258070,0,無
5937012251,慶全藥局,彰化縣彰化市福山里福山街１８９號,120.5714,24.0829,(04)7386747,0,口罩代售時間7:00（星期一至日，無休），現場排隊
5937012582,正光藥局中正店,彰化縣彰化市中正路１段２５３號,120.5466,24.08348,(04)7235068,0,領藥來正光，快篩實名13:30開始販售。
5937012635,施文彬大藥局,彰化縣彰化市大埔路３４５號,120.5444,24.06132,(04)7111653,0,快篩代售時間早上9:30（星期一至日，無休）， 發放號碼牌
5937012662,回生藥局,彰化縣彰化市民族路４１０號,120.5402,24.0751,(04)7227266,0,無
5937012671,康好健保藥局,彰化縣彰化市光南里旭光路２９１號,120.544,24.07072,(04)7234725,0,1400開始販售實名制快篩
5937012715,長聖樹藥局,彰化縣彰化市華山路１７３號,120.5384,24.07506,(04)7291519,0,週一至週六早上9:00開始販售快篩
5937012733,佳展佳藥局,彰化縣彰化市彰安里中正路２段４３４號,120.5361,24.07263,(04)7288246,0,免費領牙科、慢性處方。上午08:30販售快篩。
5937012751,福田藥局,彰化縣彰化市光復路２０號,120.5452,24.08102,(04)7296058,0,週一到週六，早上8:00營業，開始販售快篩試劑， 售完為止. 下午2:30開始營業
5937012831,華恩健保藥局,彰化縣彰化市華山路２１０號,120.5375,24.07547,(04)7239977,0,無
5937012877,振安藥局,彰化縣彰化市民生里永安街７３號,120.5453,24.08422,(04)7261277,0,無
5937012957,康好藥局南校店,彰化縣彰化市華北里南校街１０４號,120.5451,24.07213,(04)7283491,0,實名制快篩試劑下午2點開始販售，賣完為止
5937012975,龍泰藥局,彰化縣彰化市信義里中正路１段４５０號１樓,120.5422,24.08258,(04)7254720,0,早上9:30-12:00 下午3:30-6:00販售快篩試劑
5937013052,尚豪藥師藥局旭光店,彰化縣彰化市華北里旭光路１７６號,120.5462,24.07274,(04)7280320,0,無
5937013114,春生藥局自強店,彰化縣彰化市五權里自強南路４５－６號,120.5361,24.08835,(04)7227058,0,下午2點發放號碼牌 發完即開始依序購買  星期六日休息
5937013132,正光藥局彰南店,彰化縣彰化市中庄里彰南路１段２１號,120.5662,24.08841,(04)7321003,0,領藥來正光.防疫實名制快篩13:30開始販售
5937013150,康橋藥局,彰化縣彰化市民族路４２９號,120.5399,24.07555,(04)7278288,0,無
5937013196,彰化啄木鳥藥局,彰化縣彰化市茄南里金馬路２段２７號,120.5483,24.09616,(04)7330661,0,無
5937013221,維康藥局,彰化縣彰化市光南里博愛街１３１、１３３號,120.545,24.07148,(04)7279446,0,無
5937013230,全成藥局,彰化縣彰化市民生里三民路３２０號,120.5452,24.0858,(047)263018,0,實名制快篩 早上0900~晚上2100《售完為止，庫存以現場為準》
5937013285,大仁藥局,彰化縣彰化市忠孝里辭修路８０號１樓,120.5385,24.08752,(04)7282678,0,5月7.14.21.28.全天休診5月6.20下午晚上休診5月13.27晚上休診
5937013338,彰安藥局,彰化縣彰化市彰安里曉陽路２３５號,120.5361,24.073,(04)7281095,0,實名制快篩
5937013347,康禾藥局,彰化縣彰化市崙平里建和街５２號,120.5322,24.07063,(04)7624077,0,快篩試劑週一到週五早上9點到下午6點售完為止
5937013365,正光藥局民族店,彰化縣彰化市彰安里民族路２１１號,120.5389,24.07076,(04)7234876,0,每天下午1點30分開始\現場發號碼牌依序販售快篩試劑
5937013383,大心藥局,彰化縣彰化市中央里民族路５１７號,120.5406,24.07783,(04)7282797,0,星期日公休
5937013418,曉陽藥局,彰化縣彰化市西安里曉陽路２０２號,120.5373,24.07311,(04)7270989,0,現場排隊，請自備零錢，配合藥局業務調整。週一至週五早上8：30，週六下午3：30 。休息：中午12：00-15：30，18：00-19：30
5937013436,大埔藥局,彰化縣彰化市大埔路４０６、４０８、４１０、４１２號,120.5439,24.06298,(04)7117511,0,快篩實名制，每天16:00開始販售，售完為止。
5937013472,建國春生中西藥局,彰化縣彰化市建國北路１５０號,120.5498,24.09435,(04)7225047,0,下午2點發放號碼牌 發完即開始依序購買
5937013481,美芙藥局,彰化縣彰化市三民路２７０號１樓,120.5439,24.08554,(04)7222980,0,無
5937013507,原安大藥局,彰化縣彰化市南郭路一段１８０號,120.5479,24.07445,(04)7272817,0,周一至周日 早上8點-晚上10點營業（實名制9:00-21:00）
5937013516,丁丁藥局彰化店,彰化縣彰化市曉陽路２１９號,120.5365,24.07293,(04)7236140,0,固定周一到周日9點開始發號碼牌販賣防疫口罩
5937013543,康好藥局三民店,彰化縣彰化市三民路２０１號,120.5424,24.08552,(04)7281089,0,每天中午12點~下午2點販售快篩
5937013552,芳澤藥局,彰化縣彰化市中山路三段４３４號,120.5658,24.08861,(04)7380381,0,無
5937013561,友誼藥局彰化店,彰化縣彰化市辭修路１９１－２號,120.5376,24.08413,(04)7288865,0,早上10:30販賣快篩，友誼藥局免費領取連續處方簽，衛生所，牙科單
5937013570,彰化藥局,彰化縣彰化市永安街２７８、２８０號,120.5438,24.08977,(04)7287877,0,暫停販售
5937013598,黎明藥局,彰化縣彰化市彰南路２段２１７號,120.5815,24.08487,(04)7320995,0,快篩販售時間：上午8時至11時30分，下午2時30分至5時30分，晚上7時至9時
5937013605,大佳好藥局,彰化縣彰化市平和七街６號,120.5293,24.06697,(09)33520331,0,免費牙科慢箋領藥，快篩還有喔，售完為止
5937013623,彰化福倫藥局,彰化縣彰化市中正路２段２２４號,120.5369,24.07728,(04)7233018,0,無
5937013641,美得康藥局,彰化縣彰化市民族路１８６號,120.5391,24.07044,(04)7280707,0,無
5937013669,康是美藥局曉陽店,彰化縣彰化市民族路２９１號１、２樓,120.5392,24.07272,(04)7221460,0,無
5937013678,佑全彰化民族藥局,彰化縣彰化市民族路４５０號１樓,120.5404,24.07605,(04)7286549,0,處方領藥來佑全，快篩試劑販售時間:早上9:00~晚上10:00
5937013687,丁丁藥局彰鹿店,彰化縣彰化市彰鹿路１５０號,120.5146,24.05913,(04)7531110,0,無
5937013703,友誼藥局自強店,彰化縣彰化市自強路４６號,120.5393,24.08961,(04)7233471,0,周一~周五快篩實名制販售時間15:00~16:00，六日無販售，友誼藥局免費領取連續處方，診所、衛生所、牙科單
5937013712,寶生藥局,彰化縣彰化市中山路一段５５６巷２３之１２８號１樓,120.5404,24.06564,(04)7113037,0,無
5937013721,晁福藥局,彰化縣彰化市彰南路二段３１號,120.5774,24.08562,(04)7371168,0,實名制快篩每天提供服務，營業時間8:00-22:30
5937013730,佳漾藥局,彰化縣彰化市延平路５８８號１樓,120.5374,24.06301,(04)7135518,0,實名制快篩販售時間為下午5點．       週六，週日及國定假日藥局休息．
5937013749,中央啄木鳥藥局,彰化縣彰化市中央路２０６號,120.5285,24.06637,(04)7639581,0,13:30開始販售，若未收到配送，則以收到時間開始
5937013767,民族藥局,彰化縣彰化市民族路２１２號１樓,120.5393,24.071,(04)7261221,0,快篩實名制，每天16:00開始販售，售完為止。
5937020066,老良安藥局,彰化縣鹿港鎮頂番里鹿和路四段１５號,120.4804,24.08628,(04)7713497,0,口罩販賣時間:早上08:星期日休息
5937020084,成安藥局,彰化縣鹿港鎮順興里中山路３８０號,120.4318,24.05854,(04)7773078,0,無
5937020119,永吉藥局,彰化縣鹿港鎮大有里大明路４８號,120.4331,24.05459,(04)7772391,0,無
5937020128,佳昇大藥局,彰化縣鹿港鎮溝墘里鹿和路三段６０９號,120.4799,24.08524,(04)7716789,0,每日早上8點販售快篩試劑， 週日下午休息
5937020155,建興藥局,彰化縣鹿港鎮鹿東路１５４號,120.4426,24.05654,(04)7786919,0,星期一至星期六早上八點至晚上八點止 （星期日未販售）
5937021330,順安藥局,彰化縣鹿港鎮泰興里復興路１２５號,120.4386,24.05279,(04)7765510,0,販售快篩篩劑時間: 週1.2.4.5.日 早上8:00  ／  週3下午2:00   ／ 週六停止販售  5／4已經完售
5937021385,忠民藥局,彰化縣鹿港鎮民族路１０８巷３號,120.4357,24.05549,(04)7760368,0,早上10點開賣（星期日休息）
5937021401,展宏藥局,彰化縣鹿港鎮中山路５號,120.4367,24.05042,(04)7749001,0,無
5937021509,老信和藥局,彰化縣鹿港鎮頂番里鹿和路四段４０號,120.4811,24.08594,(04)7711098,0,周一至周五09:00~21:30  周六09:00~12:00
5937021750,正光藥局鹿港店,彰化縣鹿港鎮永安里復興路２５１號,120.438,24.05569,(04)7775769,0,每日13點30分開始販售快篩
5937021769,杏文藥局,彰化縣鹿港鎮順興里中山路３５４號１樓,120.4324,24.05808,(04)7766326,0,口罩販賣時間:早上08:00現場排隊，不發號碼牌。
5937021778,中山藥局,彰化縣鹿港鎮永安里復興路３６２號,120.4372,24.05799,(04)7750686,0,無
5937021821,新永吉藥局,彰化縣鹿港鎮中山路１２７號,120.4353,24.05296,(04)7770940,0,無
5937021849,大樹鹿港藥局,彰化縣鹿港鎮中正路１９３號,120.4405,24.05491,(04)7772226,0,快篩實名制，每天16:00開始販售，售完為止。
5937021858,柚子藥局,彰化縣鹿港鎮復興路３３８號,120.4377,24.05747,(04)7785066,0,週一至周六 8:30 開始販售，星期天休息
5937021885,康好藥局鹿港店,彰化縣鹿港鎮民權路１３４號,120.4359,24.05718,(04)7772877,0,無
5937021894,淳安藥局,彰化縣鹿港鎮民族路５３號,120.4367,24.05603,(04)7783989,0,星期一至星期六早上8:30發售，售完為止
5937031381,春生藥局新庄店,彰化縣和美鎮彰新路二段５２７、５２９號,120.533,24.10492,(04)7330458,0,星期日停售
5937031425,第一健保藥局,彰化縣和美鎮和北里彰美路六段２０２號,120.4957,24.11575,(04)7568492,0,週一到週五:上午8-12點 下午2-9:30  星期六:上午8-12點 下午2-6:30   星期日公休
5937031434,和美和田藥局,彰化縣和美鎮和線路５９號,120.4931,24.11421,(04)7560377,0,周一~周日，營業時間09:00開始即開賣公費快篩，售完為止。
5937031443,和美福倫藥局,彰化縣和美鎮和北里彰美路６段１３３號,120.4965,24.11445,(04)7569718,0,周一到周日，早上九點開始販賣實名制快篩
5937031452,春生藥局愛民店,彰化縣和美鎮愛民路１０６號,120.4995,24.1099,(04)7566092,0,每日早上十點販售快篩試劑，若到貨延遲，則另行公佈販售時間
5937031470,弘佳藥局,彰化縣和美鎮仁愛里道周路５５６號,120.4929,24.1102,(04)7576611,0,無
5937031541,友誼藥局和美店,彰化縣和美鎮和東里仁化路１４７、１４９號,120.4964,24.11017,(04)7550866,0,早上9::00-10:00發快篩，六日不發售。
5937031621,德美藥局,彰化縣和美鎮竹營里德美路２９３號,120.5014,24.11432,(04)7567129,0,快篩星期一~星期六8:00  星期日10:00
5937031667,丁丁藥局和美店,彰化縣和美鎮道周路３１２號,120.4971,24.10759,(04)7576322,0,5／12起周一至周日上午10:00開始發放號碼牌，發完後即開始販賣快篩。
5937031747,大樹和美藥局,彰化縣和美鎮道周路５０１號,120.494,24.10896,(04)7550090,0,快篩實名制，每天16:00開始販售，售完為止。
5937031756,永元藥局,彰化縣和美鎮和線路９１號,120.4925,24.11452,(04)7550045,0,固定週一至週六早上8點開始販賣，星期四晚上19點才販售（每週日公休）
5937031774,慧佑中西藥局,彰化縣和美鎮仁美路１８８號,120.4979,24.10855,(04)7575327,0,快篩試劑販售時間星期一至星期五早上09:00開始販售慧佑中西藥局祝大家平安健康
5937031783,和美啄木鳥藥局,彰化縣和美鎮德美路２７０號,120.502,24.11371,(04)7552924,0,每天早上10點發快篩.只有週三是下午14點發快篩
5937040077,春安藥局,彰化縣北斗鎮五權里新市街４６號,120.526,23.87205,(04)8882546,0,早上8點起.販售口罩每周一公休.星期日營業至12點
5937040148,北斗仁和藥局,彰化縣北斗鎮光復里光復路１８２號,120.5243,23.87364,(04)8880163,0,周一至周日0900當場排隊發放號碼牌，售完為止
5937041172,九和藥局,彰化縣北斗鎮西德里斗苑路一段２９０號,120.5211,23.87211,(04)8875039,0,早上09:00代售實名制快篩
5937041190,仁信藥局,彰化縣北斗鎮中正路137號,120.5219,23.87342,(04)8873357,0,周日公休 周六營業至12:30
5937041369,北斗福倫藥局,彰化縣北斗鎮西德里斗苑路１段４２５、４２７號,120.5177,23.87305,(04)8886618,0,星期一~星期日早上10:00到晚上9:00（以當日數量售完為止）
